fraud,transaction_amount,transaction_hour,num_transactions_24h,distance_from_home,merchant_risk_score,is_international,card_present,online_order,new_device,account_age_days,customer_tenure_months,prior_chargebacks,failed_login_attempts,billing_shipping_mismatch,high_risk_country,merchant_category_risk,weekend_transaction,customer_avg_transaction_amount,amount_to_avg_ratio,days_since_last_transaction,num_cards_on_account,ip_risk_score,velocity_score,browser_language_risk,screen_resolution_score,customer_age,loyalty_points_balance,email_domain_age_days,app_version_score,random_marketing_score
0,38.1,2,2,16.14,9.57,0,1,0,0,3209,107.0,0,2,1,0,3.29,1,48.46,0.79,8,1,90.94,26.05,9.82,3.96,26,7938,2699,5.68,2.52
1,15.62,19,2,4.43,49.04,0,0,1,0,3140,104.7,0,0,1,0,6.53,0,27.1,0.58,81,2,74.47,25.72,2.57,2.47,74,26598,4460,2.3,42.18
0,17.3,11,2,9.39,62.61,0,1,0,0,2038,67.9,0,2,0,0,8.66,0,49.41,0.35,75,4,60.11,26.7,8.94,8.08,22,111,3940,2.56,64.69
0,129.6,17,1,7.99,60.42,0,1,0,0,3223,107.4,0,1,0,0,9.22,1,26.72,4.85,18,2,99.77,0.0,6.42,0.62,33,3151,4224,5.58,26.18
0,39.62,15,2,8.89,12.86,0,1,0,0,3127,104.2,0,0,0,0,9.58,0,32.03,1.24,63,1,11.43,36.84,2.82,1.49,74,16825,400,3.97,62.28
0,34.75,9,1,33.51,56.52,0,1,0,1,3508,116.9,0,2,0,0,3.9,1,67.77,0.51,32,1,1.49,9.24,3.05,3.95,71,6483,1358,2.13,26.18
0,9.73,7,2,38.13,10.06,0,1,0,0,345,11.5,0,3,0,0,9.36,0,19.61,0.5,4,1,55.93,27.11,8.25,9.82,25,43163,1519,6.05,32.17
0,15.7,5,5,14.3,68.85,0,1,0,0,467,15.6,1,0,0,0,6.2,0,31.8,0.49,35,1,6.53,69.15,6.18,4.05,43,15395,151,6.39,31.34
0,63.57,22,7,60.29,6.32,0,1,0,0,711,23.7,1,1,0,0,2.73,0,30.68,2.07,32,1,16.04,100.0,4.08,7.32,35,29031,1148,7.04,9.65
0,29.0,18,4,3.93,43.7,0,1,0,0,3286,109.5,0,1,0,0,1.38,0,36.06,0.8,37,1,78.96,63.89,9.95,2.47,27,18416,2295,1.57,95.71
0,24.18,4,5,8.13,19.47,1,1,0,1,1716,57.2,0,1,0,0,3.5,0,43.43,0.56,55,1,46.55,86.97,7.5,1.96,44,45298,4651,4.68,96.4
0,36.59,15,3,35.82,31.24,1,1,0,1,2903,96.8,0,1,0,0,5.36,0,13.19,2.77,28,1,36.59,60.86,0.65,3.58,51,34939,3539,6.12,54.71
0,130.53,16,6,79.37,6.61,0,1,0,0,313,10.4,1,2,0,0,7.5,0,23.2,5.63,30,2,69.3,82.85,7.62,4.1,29,16817,3739,3.06,3.24
0,64.38,6,3,14.03,40.67,1,0,1,0,1345,44.8,0,2,0,0,5.11,0,40.81,1.58,84,1,56.75,28.19,5.91,1.07,60,32671,1474,8.43,91.78
0,24.76,15,2,5.06,63.1,1,1,0,0,781,26.0,0,1,0,0,1.65,0,12.58,1.97,74,1,78.97,40.23,0.73,6.12,53,26363,2829,8.39,88.15
0,37.07,3,3,11.18,62.95,0,1,0,0,713,23.8,0,2,0,0,8.53,0,42.62,0.87,16,1,41.59,50.43,8.75,0.74,52,30178,685,6.83,2.49
0,118.16,16,3,43.78,96.45,0,0,1,1,1464,48.8,0,2,0,1,4.91,1,38.17,3.1,84,2,64.34,37.5,5.04,5.72,69,10624,4085,1.26,93.28
0,27.43,2,5,2.53,81.12,0,1,0,1,1046,34.9,1,0,1,0,1.77,0,30.75,0.89,16,2,41.15,76.52,1.33,8.18,24,12153,4300,6.58,97.97
1,7.51,1,0,33.32,97.3,0,1,0,0,3645,121.5,1,1,0,0,3.76,1,78.07,0.1,38,1,72.0,14.4,6.57,6.13,50,18946,1789,8.95,60.85
0,64.37,11,4,25.96,88.96,0,0,1,1,496,16.5,0,0,0,0,2.87,0,72.93,0.88,54,2,4.3,62.34,6.26,8.0,49,260,1274,7.38,64.74
0,22.21,17,3,47.44,15.79,0,1,0,0,2091,69.7,0,1,0,1,1.34,0,23.6,0.94,86,2,22.63,67.52,1.0,5.6,75,8308,353,3.18,49.16
0,12.43,1,4,1.15,70.0,0,1,0,0,2914,97.1,0,1,0,0,6.62,0,44.92,0.28,65,1,59.23,56.68,7.4,1.38,30,10715,2778,5.7,87.66
0,125.7,4,2,21.26,56.62,0,1,0,0,3145,104.8,0,0,0,0,9.16,0,12.74,9.87,5,1,40.44,32.63,7.69,1.08,23,37796,1567,6.57,39.37
0,84.51,16,4,19.8,59.22,0,1,0,0,2839,94.6,0,2,0,0,5.51,1,32.67,2.59,68,4,92.47,66.79,8.25,1.33,26,35352,2521,5.12,98.21
1,368.11,7,3,19.63,46.24,1,1,0,0,161,5.4,0,0,0,0,7.14,0,18.66,19.73,41,1,10.09,42.04,4.3,4.72,28,39974,971,8.69,71.23
0,16.25,19,1,49.06,94.21,0,0,1,0,561,18.7,1,1,0,0,1.57,0,18.59,0.87,17,1,84.18,17.04,6.61,9.61,32,13501,2808,5.8,35.56
0,26.71,5,6,69.72,98.62,0,1,0,0,2728,90.9,0,1,0,0,8.65,0,36.69,0.73,2,3,98.54,81.39,0.47,3.39,70,3368,1337,2.64,62.11
0,51.27,22,6,21.48,86.66,0,1,0,1,1864,62.1,0,0,0,0,7.63,0,21.94,2.34,29,1,43.67,80.82,3.07,6.15,19,28795,1331,9.73,98.98
0,54.78,13,2,2.61,85.31,0,1,0,0,1039,34.6,0,1,0,0,4.08,0,17.68,3.1,33,2,88.03,24.73,9.08,0.66,50,39258,799,1.25,84.67
0,231.0,5,1,16.66,34.85,0,1,0,0,347,11.6,0,1,0,0,8.47,0,35.1,6.58,60,1,15.59,23.65,4.05,1.03,71,26884,1908,9.6,98.53
0,100.57,5,2,18.14,14.66,1,1,0,1,3477,115.9,0,1,0,1,5.02,0,20.81,4.83,36,1,82.59,37.49,2.06,9.13,66,11359,1689,7.94,28.36
0,66.12,22,6,6.81,86.42,0,1,0,0,2625,87.5,0,3,0,0,2.34,0,14.21,4.65,49,4,20.22,93.5,9.93,2.74,47,6674,3991,8.61,28.82
0,21.54,9,1,2.65,48.44,0,1,0,0,3644,121.5,0,0,0,0,7.28,0,28.84,0.75,48,2,48.78,7.26,2.96,5.3,30,19496,2345,1.39,92.24
0,22.24,10,1,3.49,71.3,0,1,0,0,2521,84.0,0,0,0,0,6.1,1,27.28,0.82,38,1,60.53,13.45,7.67,5.85,37,25806,3149,2.53,65.08
0,23.92,11,5,31.46,88.56,1,1,0,0,230,7.7,0,1,0,0,2.39,0,27.96,0.86,44,3,11.37,69.99,9.82,6.41,70,35040,2928,6.64,29.53
0,16.25,6,8,0.75,25.2,0,0,1,0,2991,99.7,0,0,0,0,7.14,1,26.69,0.61,52,2,26.72,100.0,8.47,7.75,27,32209,3134,8.65,93.75
0,56.45,12,2,9.6,80.65,0,1,0,1,2691,89.7,1,1,0,0,5.16,1,19.33,2.92,11,1,24.68,36.88,7.04,0.68,50,39278,2606,3.57,76.53
1,129.35,12,3,13.89,6.18,0,1,0,0,3196,106.5,0,1,1,0,1.28,0,38.46,3.36,63,1,55.0,43.66,8.39,1.75,74,26733,3538,5.07,21.12
0,33.98,5,3,39.41,46.48,0,1,0,1,1423,47.4,0,1,0,0,3.64,1,28.65,1.19,41,2,41.88,37.33,5.3,5.29,64,9410,2493,8.15,62.14
0,77.2,20,3,7.85,5.88,0,1,0,0,3304,110.1,0,0,0,0,3.37,1,21.19,3.64,81,1,88.22,36.68,1.67,6.31,49,2967,4184,2.03,89.28
0,23.27,21,0,40.05,78.79,1,0,1,0,997,33.2,2,1,0,0,9.81,0,88.24,0.26,28,1,76.51,0.0,7.87,8.8,60,14354,3799,6.65,33.68
0,11.3,1,6,39.35,15.43,0,1,0,0,1383,46.1,1,1,0,0,9.57,0,50.02,0.23,20,1,31.1,94.79,0.76,2.53,57,15417,22,5.71,15.71
0,13.18,21,2,20.12,75.03,0,1,0,1,931,31.0,0,1,1,0,6.71,1,49.92,0.26,77,1,66.94,26.97,8.38,9.67,66,23845,1254,7.72,38.82
0,52.08,2,2,36.6,39.26,0,0,1,0,3040,101.3,0,2,1,0,4.47,1,39.96,1.3,61,4,28.45,41.27,3.27,1.69,78,25879,3808,3.21,29.0
0,42.43,15,2,12.08,0.16,0,0,1,0,518,17.3,0,0,0,0,4.25,1,69.07,0.61,67,1,41.39,37.55,8.8,1.99,61,9560,1549,9.15,64.32
0,127.46,23,5,1.94,71.6,0,1,0,0,2211,73.7,0,2,0,0,2.3,0,20.33,6.27,14,1,68.79,64.43,0.0,2.91,74,37610,3042,8.9,12.15
0,50.91,1,7,33.01,65.5,0,0,1,0,2957,98.6,0,1,0,0,6.81,0,20.34,2.5,44,3,92.51,100.0,9.1,8.97,63,8686,4882,9.57,68.44
0,14.76,4,3,3.98,22.28,0,1,0,0,478,15.9,2,1,0,0,6.91,0,34.3,0.43,77,2,76.47,52.89,8.18,2.12,21,25875,1756,1.76,37.75
0,67.59,8,4,54.22,1.49,0,1,0,0,1530,51.0,1,0,0,0,7.36,1,28.72,2.35,30,2,22.97,66.96,8.56,0.23,32,5650,3197,4.59,1.31
0,36.32,5,3,90.11,72.81,1,0,1,0,157,5.2,0,1,0,0,9.71,0,59.37,0.61,14,3,42.78,51.2,0.87,9.17,24,36696,754,8.86,9.25
0,33.38,8,3,12.41,8.7,0,1,0,0,88,2.9,0,1,0,0,2.6,0,33.47,1.0,81,2,19.01,45.26,7.03,3.58,32,26444,3344,3.84,15.82
0,38.16,18,4,16.21,44.67,0,1,0,0,2087,69.6,0,0,0,0,9.38,0,33.0,1.16,75,2,72.05,67.73,5.11,1.06,71,8814,2357,5.81,17.21
0,187.05,5,0,29.02,25.3,0,1,0,0,333,11.1,0,1,1,0,4.23,0,40.08,4.67,56,1,92.65,0.0,0.38,9.22,57,30624,795,6.09,4.24
0,87.96,7,4,24.01,20.77,1,1,0,0,1089,36.3,1,1,0,0,5.81,0,30.04,2.93,67,2,50.7,52.94,3.42,9.89,48,13789,663,1.3,60.52
0,19.48,12,2,1.16,2.15,0,1,0,0,3513,117.1,0,0,0,0,3.34,0,34.47,0.57,20,3,92.86,35.49,6.66,0.31,49,24738,3386,4.98,52.96
0,11.1,13,5,2.07,20.16,0,1,0,1,1558,51.9,0,0,0,0,3.81,1,23.47,0.47,73,1,71.46,88.01,5.33,7.87,56,41285,2275,7.93,63.76
0,63.95,6,0,9.31,1.86,0,1,0,0,3162,105.4,2,3,0,1,6.56,0,33.0,1.94,32,1,72.31,0.0,4.71,9.81,41,41823,2974,1.31,87.21
1,65.97,22,0,20.0,97.66,0,1,0,1,2945,98.2,0,0,1,0,2.46,0,13.45,4.9,85,2,23.22,0.0,8.77,6.46,60,19226,4031,9.66,88.09
0,19.95,5,7,48.4,26.84,0,1,0,0,3481,116.0,0,3,0,0,6.95,0,55.84,0.36,0,4,2.08,100.0,4.33,6.99,48,35359,3443,9.95,38.33
0,88.77,8,4,18.19,0.24,0,1,0,0,2826,94.2,1,1,0,0,9.46,1,18.99,4.67,11,3,37.74,64.11,6.27,6.83,49,30522,1090,1.75,59.27
0,30.02,23,5,41.81,75.02,0,1,0,0,2744,91.5,0,2,0,0,3.12,0,41.84,0.72,54,1,65.06,70.24,1.86,4.49,68,48862,3294,9.02,45.78
0,33.41,22,1,7.79,78.14,1,1,0,1,3494,116.5,0,0,0,0,1.68,0,50.49,0.66,29,1,67.57,20.06,1.08,0.48,33,40600,1307,8.89,44.34
1,124.22,10,3,0.68,63.58,0,0,1,0,3363,112.1,0,2,0,0,1.22,0,31.12,3.99,54,1,82.78,45.9,1.6,5.21,79,2925,600,6.82,52.27
1,39.79,6,4,19.1,91.2,1,1,0,0,2253,75.1,0,0,1,0,9.88,0,33.27,1.2,46,1,61.12,42.69,7.72,7.34,78,2814,1075,7.12,8.51
0,5.68,11,3,50.48,90.48,1,1,0,0,2529,84.3,0,3,1,0,5.35,0,49.52,0.11,69,1,9.61,53.4,5.43,1.21,38,16746,1174,5.85,8.46
0,88.94,4,3,1.62,41.18,0,1,0,0,3094,103.1,0,1,0,0,5.9,0,47.39,1.88,43,3,54.66,62.14,1.33,0.18,22,3755,3397,9.1,19.5
0,8.91,2,0,7.96,81.78,0,1,0,0,302,10.1,1,1,0,0,4.93,0,48.22,0.18,37,1,18.43,0.0,0.54,3.18,67,36873,3788,3.44,85.01
0,11.06,23,3,22.43,64.43,0,1,0,0,3402,113.4,0,0,0,0,5.87,1,27.81,0.4,79,1,97.61,44.31,3.01,6.91,38,32362,4950,5.74,39.51
0,13.7,14,6,2.56,11.32,0,1,0,1,3156,105.2,2,1,0,0,7.11,1,36.14,0.38,21,1,10.3,91.55,0.8,2.16,25,589,657,6.27,93.55
0,29.3,12,1,43.28,11.74,0,1,0,0,676,22.5,1,2,0,0,4.85,1,35.38,0.83,18,1,6.42,28.31,2.76,4.44,29,18900,4613,4.88,50.09
0,42.89,6,7,11.57,35.29,0,1,0,0,2371,79.0,0,0,0,0,5.79,1,46.57,0.92,71,2,15.46,100.0,4.37,1.01,23,39279,4372,1.78,58.67
0,17.24,18,2,31.48,87.49,0,0,1,0,1131,37.7,0,1,0,0,2.18,0,96.82,0.18,89,1,16.5,32.3,6.02,5.82,74,13005,2768,6.7,79.3
0,10.63,4,5,16.47,86.24,0,1,0,0,66,2.2,0,0,0,0,6.49,0,21.99,0.48,60,2,90.62,67.04,8.37,0.23,30,42376,3253,9.91,69.4
0,15.72,6,3,1.32,49.58,1,1,0,0,304,10.1,0,2,0,0,2.25,1,17.06,0.92,77,1,47.87,45.85,9.41,2.31,55,13929,4434,3.37,86.31
0,54.41,16,2,45.68,79.88,0,1,0,1,2208,73.6,0,2,0,0,7.62,0,23.7,2.3,74,1,24.19,29.13,8.8,3.56,18,41102,1240,9.25,51.19
0,13.82,4,3,10.49,32.91,0,1,0,0,2361,78.7,0,1,0,0,4.41,0,35.47,0.39,75,1,43.25,48.87,7.31,5.05,18,40632,3446,6.73,68.9
0,47.37,5,2,14.06,94.26,0,1,0,0,1578,52.6,2,0,0,0,9.89,1,37.28,1.27,72,1,43.68,15.15,6.09,8.69,44,47119,3053,1.03,39.59
0,49.39,3,2,15.77,18.26,0,1,0,0,3413,113.8,0,1,0,0,6.97,0,38.64,1.28,32,1,99.05,39.77,3.83,6.59,62,2310,2997,2.64,18.31
0,195.95,7,4,19.03,98.44,1,0,1,0,1388,46.3,1,0,1,0,9.25,0,43.53,4.5,72,2,85.7,48.21,3.1,4.99,72,32123,2518,2.8,45.55
0,10.34,7,4,16.45,3.86,0,1,0,0,3096,103.2,0,1,0,0,1.13,0,32.19,0.32,19,1,61.49,69.06,7.33,8.16,63,21447,4427,1.0,68.12
0,25.49,6,3,3.01,29.5,0,1,0,0,2672,89.1,0,0,0,0,1.27,0,66.35,0.38,36,1,77.61,54.13,4.37,6.38,45,27692,1702,6.72,19.68
0,112.67,12,8,17.9,15.2,1,1,0,0,892,29.7,1,2,0,0,9.4,1,65.44,1.72,9,4,67.05,100.0,3.38,3.29,26,19134,3747,9.27,30.49
0,270.95,13,3,33.93,57.77,0,1,0,0,710,23.7,0,0,0,0,6.57,0,39.06,6.94,71,1,1.17,50.65,3.43,2.21,25,2857,2542,3.09,80.4
0,20.78,3,3,26.95,94.3,0,1,0,0,79,2.6,0,0,0,0,8.94,0,13.43,1.55,61,2,95.19,44.38,3.51,2.31,77,33523,2452,6.87,43.87
0,123.78,0,4,10.73,66.52,1,0,1,0,3000,100.0,0,1,0,0,9.27,0,48.96,2.53,24,2,56.99,54.0,7.5,9.34,20,12296,726,8.27,5.68
0,95.55,22,2,5.84,68.11,0,1,0,0,142,4.7,0,1,0,0,4.3,0,108.26,0.88,43,3,47.85,26.47,9.54,1.92,73,16092,2529,2.05,19.41
0,37.66,20,2,12.74,12.16,0,1,0,1,1727,57.6,1,2,0,0,8.21,0,31.43,1.2,60,1,30.94,37.97,2.68,7.51,18,38570,3997,6.1,8.1
0,28.45,2,2,40.65,87.14,0,1,0,0,355,11.8,0,1,0,0,2.65,1,57.33,0.5,68,3,65.06,34.32,6.67,1.89,42,14944,776,2.92,94.12
0,16.79,6,4,3.46,42.86,0,1,0,0,2786,92.9,0,0,0,0,6.48,1,29.69,0.57,61,3,56.13,70.5,5.96,1.35,76,14824,1655,5.83,34.08
0,10.74,4,2,2.06,85.8,1,1,0,1,850,28.3,0,1,0,0,9.13,1,47.66,0.23,32,2,50.66,27.31,7.17,7.83,26,4419,4014,7.59,87.46
0,84.86,7,0,8.56,79.43,0,1,0,0,1077,35.9,1,0,1,0,1.19,0,49.99,1.7,4,1,22.15,2.43,0.16,5.95,58,36739,2651,9.98,58.54
0,46.87,0,3,25.68,41.45,0,1,0,0,1411,47.0,0,0,1,0,4.95,0,17.24,2.72,20,1,24.18,48.01,8.46,2.95,39,26883,919,7.32,70.54
0,101.1,12,1,48.19,3.7,0,1,0,0,288,9.6,0,0,0,0,3.6,0,50.4,2.01,61,1,55.5,21.78,4.83,5.0,61,24543,2775,9.23,64.65
0,48.93,19,3,52.38,69.38,0,1,0,0,923,30.8,0,0,0,0,9.93,1,36.6,1.34,37,2,30.06,36.56,0.32,9.87,31,31605,2011,2.38,27.2
0,170.5,11,6,39.85,35.11,0,1,0,0,2255,75.2,0,1,1,0,5.11,0,60.72,2.81,1,4,64.07,93.53,4.82,6.62,76,3155,877,6.74,23.79
0,46.35,2,4,0.78,25.02,0,1,0,0,3398,113.3,0,1,0,0,5.79,0,45.47,1.02,18,1,80.92,62.68,5.84,8.83,41,24895,2598,3.59,78.38
0,105.41,2,4,1.79,96.84,1,1,0,0,2515,83.8,0,0,0,0,6.03,1,11.74,8.98,45,2,67.09,56.77,2.2,0.58,70,26675,4487,8.02,65.31
0,23.36,13,4,10.26,91.72,1,1,0,0,2122,70.7,0,0,0,0,9.6,0,20.54,1.14,57,2,77.9,48.87,8.83,3.59,50,9673,2287,6.8,75.72
0,102.51,14,3,15.67,51.77,0,1,0,1,2966,98.9,0,1,0,0,7.7,0,26.27,3.9,48,1,29.1,46.55,7.78,6.51,25,46666,755,2.54,10.38
0,155.62,11,4,36.98,96.53,0,1,0,0,2272,75.7,0,2,1,0,5.76,1,35.15,4.43,38,1,65.28,60.83,6.6,3.01,23,42980,3890,8.85,90.69
0,81.97,12,4,21.83,58.29,0,0,1,1,1727,57.6,0,0,0,0,3.89,0,43.23,1.9,81,1,73.46,54.47,4.59,9.51,34,41145,1953,1.55,48.86
0,77.58,22,4,5.19,65.77,0,1,0,0,494,16.5,1,0,1,0,5.32,0,28.65,2.71,66,3,80.2,57.34,6.24,4.86,35,35846,683,8.99,60.34
0,97.88,23,4,25.43,18.79,0,1,0,1,1724,57.5,0,2,0,0,4.3,0,21.52,4.55,43,3,79.01,58.21,6.25,0.86,31,21286,508,3.59,12.87
0,4.77,16,1,11.13,39.92,0,1,0,0,1228,40.9,0,1,0,0,3.44,0,43.85,0.11,34,2,77.09,19.69,9.85,4.05,28,12776,2534,8.69,93.72
0,64.13,17,4,10.06,42.77,0,0,1,0,1452,48.4,0,1,0,0,5.3,1,41.15,1.56,6,2,5.42,62.13,1.85,9.73,65,12553,730,8.88,96.43
0,30.91,15,3,3.22,90.47,0,1,0,1,3441,114.7,0,0,0,0,5.61,0,23.84,1.3,4,1,25.06,43.86,1.89,5.65,33,27843,3467,5.62,87.52
0,63.88,23,2,32.77,6.12,1,1,0,0,1678,55.9,1,0,0,0,7.35,1,17.35,3.68,60,2,96.52,24.03,6.82,1.98,47,1938,1967,2.5,98.56
0,15.41,22,3,3.13,14.75,0,1,0,0,2490,83.0,0,0,0,0,7.97,1,30.27,0.51,21,2,73.69,35.26,1.24,3.03,58,10965,3713,7.29,86.96
0,129.33,6,5,1.16,24.71,1,1,0,0,2387,79.6,0,0,0,0,3.26,0,25.8,5.01,54,3,97.85,80.32,7.67,7.88,48,35417,568,7.46,18.61
1,101.38,15,5,8.3,33.63,0,1,0,0,2202,73.4,0,3,0,0,7.82,1,27.66,3.67,36,1,0.84,82.16,1.58,9.75,43,9875,4739,8.28,38.25
1,89.42,9,1,9.62,8.03,0,1,0,0,873,29.1,0,1,0,0,8.44,0,10.36,8.63,33,3,91.14,22.98,3.67,0.39,55,43647,3243,3.21,69.27
0,51.0,16,6,6.09,67.8,0,1,0,1,3239,108.0,0,1,1,0,5.76,1,70.82,0.72,20,1,39.03,87.59,6.88,6.24,46,25055,407,2.9,47.73
0,14.81,3,3,46.35,44.77,0,0,1,0,2131,71.0,0,0,0,0,5.01,0,41.98,0.35,80,1,63.44,51.13,9.36,4.21,42,13221,3959,1.45,76.46
0,36.35,9,3,72.04,33.86,0,1,0,0,2614,87.1,0,3,0,0,2.68,1,25.94,1.4,81,1,58.88,54.3,3.84,4.05,47,35368,1282,2.79,8.62
0,23.87,22,2,40.8,47.36,0,1,0,0,3633,121.1,0,0,0,0,6.65,0,29.48,0.81,22,1,33.47,25.66,0.03,7.59,19,41866,2297,4.31,85.76
0,28.15,18,3,24.71,27.22,1,1,0,1,2337,77.9,0,1,0,0,6.39,0,25.49,1.1,41,2,14.58,51.49,1.28,7.36,79,16130,3652,9.27,41.8
0,25.44,19,3,23.49,17.06,0,1,0,0,3270,109.0,0,0,0,1,1.32,0,15.99,1.59,57,1,73.11,50.74,4.99,6.85,52,27420,1374,4.53,43.38
0,57.24,12,3,3.71,52.88,0,1,0,0,2184,72.8,2,0,1,0,5.34,1,29.0,1.97,72,3,67.82,47.97,9.72,2.31,73,36972,3168,6.09,67.33
0,199.7,18,2,6.04,44.86,0,1,0,0,1752,58.4,0,1,0,0,1.43,1,42.03,4.75,45,1,46.25,22.04,7.01,0.85,33,10657,4185,9.81,56.52
0,88.17,12,4,2.45,47.62,0,1,0,0,2962,98.7,0,2,1,0,9.16,0,33.31,2.65,59,1,27.32,41.52,7.97,5.23,47,37797,3385,9.21,33.09
0,25.16,5,3,23.74,65.49,0,0,1,0,2496,83.2,0,1,0,0,5.79,1,20.61,1.22,83,1,2.06,43.45,3.8,3.61,25,26162,4939,9.87,87.79
0,42.38,13,1,31.4,54.17,0,0,1,1,2860,95.3,1,0,0,0,4.49,0,35.64,1.19,26,1,34.31,14.87,5.91,8.11,79,3983,3524,5.56,11.24
0,45.91,2,1,24.89,52.0,0,0,1,0,3159,105.3,0,0,0,0,6.74,1,12.03,3.82,12,2,84.99,6.27,8.52,4.45,69,19383,4105,9.58,98.11
0,22.42,13,4,101.22,25.44,0,1,0,0,2847,94.9,1,0,0,1,9.47,0,33.28,0.67,48,1,20.84,56.13,5.92,0.92,35,14410,733,6.92,72.94
0,18.38,2,0,3.01,5.99,0,0,1,0,2150,71.7,0,0,0,1,5.53,0,95.44,0.19,70,1,14.19,0.0,5.27,3.11,60,35333,1063,3.12,81.74
0,94.6,16,1,1.04,88.48,0,1,0,0,785,26.2,1,4,0,0,3.19,0,48.77,1.94,53,2,68.88,28.68,5.44,2.09,78,7232,2940,2.73,93.09
0,50.53,21,3,19.07,74.5,0,1,0,0,485,16.2,0,4,0,1,5.41,0,47.05,1.07,18,1,69.9,38.94,3.36,3.39,32,48888,2976,7.11,0.32
0,40.2,14,3,5.9,65.73,0,1,0,0,153,5.1,0,0,0,0,1.11,0,123.74,0.32,61,1,39.95,38.51,3.92,4.54,36,49102,2730,8.57,97.37
0,4.52,10,1,41.63,56.01,0,1,0,1,2923,97.4,0,1,0,0,9.92,1,22.02,0.21,59,1,92.94,21.34,9.03,9.08,25,32929,54,7.7,9.89
0,161.62,4,3,49.59,99.61,1,1,0,0,339,11.3,1,0,0,0,9.16,0,17.32,9.33,77,1,15.98,27.26,9.65,5.61,78,25382,370,8.25,78.81
0,16.1,22,2,0.52,75.43,0,1,0,0,1660,55.3,1,1,0,0,4.81,0,35.25,0.46,17,3,95.08,50.99,8.76,2.57,30,23386,4733,4.27,7.19
1,40.74,15,1,10.6,94.0,0,1,0,0,2659,88.6,0,0,0,0,8.06,1,19.18,2.12,58,2,84.35,20.52,7.5,8.38,64,5886,4166,8.31,24.87
0,22.23,17,1,7.74,36.85,0,1,0,0,3157,105.2,0,1,1,1,9.7,0,43.43,0.51,48,1,88.64,17.22,2.05,2.38,24,39344,3748,8.83,91.11
0,45.12,2,1,47.14,22.26,0,1,0,0,1071,35.7,0,1,0,0,1.73,0,54.87,0.82,30,1,13.51,27.17,8.08,6.93,79,6444,3525,8.17,11.43
0,26.82,15,4,12.6,29.57,0,1,0,0,499,16.6,0,0,0,0,3.02,0,56.4,0.48,70,2,2.84,62.85,2.88,1.89,79,39697,1910,8.05,75.85
0,21.91,17,6,7.23,56.75,0,0,1,0,2535,84.5,1,0,0,0,7.64,0,29.23,0.75,88,1,57.86,74.88,7.62,7.99,42,1214,3468,9.51,23.75
0,71.39,12,2,5.16,55.82,0,1,0,0,3411,113.7,0,0,0,0,6.83,1,32.94,2.17,86,1,66.05,30.24,5.43,5.94,35,18808,1531,8.01,84.65
0,26.79,22,2,26.53,20.85,0,1,0,0,1885,62.8,0,1,0,0,4.43,0,20.41,1.31,18,1,99.12,15.47,4.49,9.16,36,30730,4139,7.11,37.08
0,21.3,0,4,2.35,20.16,0,0,1,1,1582,52.7,0,1,0,0,2.16,1,19.85,1.07,73,1,33.22,52.11,5.9,5.89,62,12571,2027,5.87,83.12
0,13.71,14,3,52.72,25.12,0,1,0,0,2292,76.4,0,0,0,0,2.15,0,21.64,0.63,87,1,37.97,39.97,4.12,7.27,70,36213,149,9.51,65.76
0,20.93,6,2,33.31,0.09,0,1,0,0,1652,55.1,0,1,1,0,9.03,1,20.61,1.02,4,1,81.91,28.52,5.32,0.15,29,30204,2185,4.48,14.67
1,10.11,14,3,11.19,70.8,0,0,1,1,560,18.7,0,1,0,1,4.12,0,28.32,0.36,53,2,72.65,51.02,5.6,2.07,78,11405,2271,1.22,62.29
1,27.57,2,4,8.46,58.54,0,1,0,0,283,9.4,0,1,0,0,1.04,0,28.21,0.98,22,1,84.35,51.13,3.5,7.59,55,14027,4859,5.36,7.97
0,47.58,11,0,0.7,95.64,0,1,0,0,3194,106.5,0,0,0,0,4.44,0,29.71,1.6,42,2,13.28,14.49,2.5,5.82,47,47084,2118,5.54,49.69
0,12.54,1,3,6.01,9.8,0,0,1,1,2846,94.9,0,2,0,0,3.57,0,19.32,0.65,27,2,74.55,51.52,1.31,3.78,24,17281,861,2.03,29.32
0,37.62,23,3,4.79,39.03,1,1,0,1,3490,116.3,0,0,0,0,5.04,1,23.02,1.63,20,1,38.98,45.34,4.55,6.33,40,48114,4100,2.05,64.79
0,75.52,9,0,38.82,96.13,0,1,0,0,2549,85.0,0,0,0,0,6.9,0,39.29,1.92,41,1,33.06,3.82,4.03,7.32,21,12733,3991,8.87,4.39
0,57.45,17,2,106.66,92.85,0,0,1,0,61,2.0,0,2,0,0,9.59,1,15.65,3.67,24,2,46.11,38.5,7.47,8.82,74,33458,226,9.66,85.28
0,35.98,4,3,15.73,14.22,0,1,0,0,1881,62.7,1,1,0,0,9.31,0,44.58,0.81,64,1,1.24,34.21,3.6,7.24,50,35289,3532,7.93,22.53
0,14.86,8,4,3.0,86.82,0,1,0,0,2125,70.8,0,1,0,0,8.86,0,14.47,1.03,71,1,13.24,62.02,5.74,6.33,48,32833,155,5.4,3.9
0,11.49,17,5,38.07,97.88,0,1,0,0,1465,48.8,0,0,0,0,7.88,0,128.86,0.09,0,4,43.55,72.9,5.11,3.97,21,13101,2865,4.56,55.27
